cola_p1,cola_p2,dist_p1,dist_p2,clima_severidad,desgaste_motor,pendiente_p1,pendiente_p2,tiempo_giro_p1,tiempo_giro_p2,decision_optima,eta_minutos
37,15,5.0,12.0,0.9015856262098628,0.7585507474717424,18.0,5.0,98,116,Pala 2,71.9
45,15,5.0,12.0,0.49547156306533335,0.4477328896813607,18.0,5.0,138,160,Pala 2,63.5
3,5,5.0,12.0,0.9414256718178797,0.7069291351881851,18.0,5.0,73,67,Pala 1,38.9
44,36,5.0,12.0,0.891868204381326,0.3221944239762873,18.0,5.0,49,116,Pala 2,120.1
19,20,5.0,12.0,0.5764598564592339,0.8443172414063235,18.0,5.0,136,109,Pala 1,77.9
16,3,5.0,12.0,0.9338934381498634,0.5348280782401147,18.0,5.0,148,142,Pala 2,38.8
6,33,5.0,12.0,0.3230887472945523,0.9436078218236551,18.0,5.0,138,173,Pala 1,43.0
3,27,5.0,12.0,0.36564216270421135,0.0788146391440342,18.0,5.0,37,118,Pala 1,20.4
28,37,5.0,12.0,0.045477951306036934,0.5142768245420744,18.0,5.0,72,135,Pala 1,86.7
13,40,5.0,12.0,0.5892009067638531,0.7664552459976987,18.0,5.0,167,100,Pala 1,61.0
2,27,5.0,12.0,0.7219239699289334,0.6001526480736147,18.0,5.0,70,37,Pala 1,32.3
23,16,5.0,12.0,0.7735191902421031,0.023194140426842758,18.0,5.0,161,160,Pala 2,66.5
36,13,5.0,12.0,0.1498162860461033,0.9723386783438808,18.0,5.0,161,98,Pala 2,63.8
15,6,5.0,12.0,0.4441590723125003,0.2982636930758984,18.0,5.0,53,157,Pala 2,44.8
3,21,5.0,12.0,0.17686321209391564,0.24927786636638205,18.0,5.0,50,48,Pala 1,24.7
23,0,5.0,12.0,0.6621273488542488,0.4856598756065795,18.0,5.0,167,164,Pala 2,28.0
33,28,5.0,12.0,0.15794637242176812,0.5421581075233489,18.0,5.0,75,115,Pala 2,95.9
29,30,5.0,12.0,0.9041636839560749,0.7662881375898254,18.0,5.0,150,79,Pala 2,105.0
17,29,5.0,12.0,0.23063464566141334,0.39327365765898914,18.0,5.0,73,163,Pala 1,58.0
18,14,5.0,12.0,0.29140226628824484,0.4399603764622122,18.0,5.0,129,162,Pala 1,62.7
30,17,5.0,12.0,0.8509063221509997,0.534959915933831,18.0,5.0,62,90,Pala 2,71.5
18,34,5.0,12.0,0.4584676101457238,0.39438709974164066,18.0,5.0,123,124,Pala 1,64.3
48,49,5.0,12.0,0.023995945800073026,0.914548079101156,18.0,5.0,65,87,Pala 1,139.6
45,29,5.0,12.0,0.49458625120264577,0.8512519666342522,18.0,5.0,42,179,Pala 2,106.1
18,33,5.0,12.0,0.08454333538012304,0.4549736950778783,18.0,5.0,43,61,Pala 1,59.8
21,41,5.0,12.0,0.9853447186873107,0.00019486233731713654,18.0,5.0,79,174,Pala 1,77.8
23,10,5.0,12.0,0.5881115704556024,0.9009344955292806,18.0,5.0,97,51,Pala 2,51.3
44,26,5.0,12.0,0.25653261761097845,0.12433657343946525,18.0,5.0,30,109,Pala 2,92.6
11,23,5.0,12.0,0.5637176795476178,0.2445124151940462,18.0,5.0,32,71,Pala 1,49.5
29,34,5.0,12.0,0.07686710338175484,0.1523612843653982,18.0,5.0,161,108,Pala 1,89.2
37,38,5.0,12.0,0.799891304268817,0.17981556998102377,18.0,5.0,43,165,Pala 1,115.9
30,7,5.0,12.0,0.9253280538641637,0.8028775378898347,18.0,5.0,118,75,Pala 2,48.6
35,17,5.0,12.0,0.8744443882061596,0.5795014416659242,18.0,5.0,132,144,Pala 2,74.7
18,12,5.0,12.0,0.3417576022985628,0.9560951631253485,18.0,5.0,154,160,Pala 2,61.5
47,44,5.0,12.0,0.3257681196433685,0.23145351232371647,18.0,5.0,96,106,Pala 1,136.4
44,23,5.0,12.0,0.035087611216299996,0.485634908131234,18.0,5.0,36,59,Pala 2,82.9
35,22,5.0,12.0,0.6514003587009167,0.97742836908247,18.0,5.0,37,57,Pala 2,83.2
29,11,5.0,12.0,0.5349047841897949,0.8264435142747697,18.0,5.0,73,102,Pala 2,57.7
48,48,5.0,12.0,0.45934637132734135,0.7286156791204911,18.0,5.0,164,68,Pala 1,146.1
32,29,5.0,12.0,0.907630953334707,0.18897520137079193,18.0,5.0,77,112,Pala 2,100.9
17,30,5.0,12.0,0.1678789010828463,0.7694054009097161,18.0,5.0,91,96,Pala 1,61.7
48,27,5.0,12.0,0.009666266690182335,0.34756512259591776,18.0,5.0,54,158,Pala 2,95.2
27,21,5.0,12.0,0.07331645212076543,0.5305368970467577,18.0,5.0,147,67,Pala 2,80.3
46,43,5.0,12.0,0.2233714378273689,0.6091612130395402,18.0,5.0,142,81,Pala 2,134.1
10,27,5.0,12.0,0.03328554926345695,0.6093637115242541,18.0,5.0,175,112,Pala 1,44.6
44,12,5.0,12.0,0.5028437106431355,0.7265234719135164,18.0,5.0,151,114,Pala 2,58.9
32,24,5.0,12.0,0.31409045523357804,0.6617020926422056,18.0,5.0,33,42,Pala 2,85.8
16,43,5.0,12.0,0.18048300806813267,0.06837087931058983,18.0,5.0,174,46,Pala 1,52.8
5,45,5.0,12.0,0.7500840749486621,0.45734702594910726,18.0,5.0,76,113,Pala 1,32.2
3,6,5.0,12.0,0.20445132623253004,0.6640216067199792,18.0,5.0,147,168,Pala 1,28.9
19,44,5.0,12.0,0.6876051009937932,0.29599298216572867,18.0,5.0,74,67,Pala 1,69.6
47,5,5.0,12.0,0.3492649058476389,0.3130566872163897,18.0,5.0,118,57,Pala 2,38.7
46,23,5.0,12.0,0.5118277606625545,0.12456754775461554,18.0,5.0,32,132,Pala 2,85.3
26,18,5.0,12.0,0.9338670398513198,0.41861498597485536,18.0,5.0,169,53,Pala 2,76.9
14,18,5.0,12.0,0.03735163481581283,0.9868304343061747,18.0,5.0,174,75,Pala 1,59.6
5,35,5.0,12.0,0.5002645074774619,0.28531936128803737,18.0,5.0,147,113,Pala 1,34.5
46,8,5.0,12.0,0.8544229603276182,0.5314368926860981,18.0,5.0,51,126,Pala 2,49.8
13,47,5.0,12.0,0.5879742483703485,0.7432372527790844,18.0,5.0,68,98,Pala 1,58.5
10,35,5.0,12.0,0.27687051696515663,0.013497270884270662,18.0,5.0,68,98,Pala 1,38.4
38,37,5.0,12.0,0.39768113514503434,0.9004395595982989,18.0,5.0,136,68,Pala 1,120.0
8,39,5.0,12.0,0.6802656287285745,0.3865501847249385,18.0,5.0,129,104,Pala 1,45.3
25,28,5.0,12.0,0.890811894313803,0.8691159867109822,18.0,5.0,45,115,Pala 1,89.4
15,23,5.0,12.0,0.041066373746611595,0.038947658899478044,18.0,5.0,147,60,Pala 1,52.0
4,47,5.0,12.0,0.07153882189037641,0.14566355186367586,18.0,5.0,58,94,Pala 1,21.4
9,4,5.0,12.0,0.32505152360958756,0.3225294544775592,18.0,5.0,100,44,Pala 2,39.5
49,41,5.0,12.0,0.23277968443747898,0.34546177306327874,18.0,5.0,106,112,Pala 2,129.5
2,44,5.0,12.0,0.264930886222406,0.8477942230280165,18.0,5.0,178,103,Pala 1,29.4
12,25,5.0,12.0,0.22126999862588093,0.011201115388235205,18.0,5.0,161,38,Pala 1,41.4
42,13,5.0,12.0,0.19582504885515772,0.6411117764696795,18.0,5.0,155,42,Pala 2,59.1
48,38,5.0,12.0,0.13062396686929179,0.13131243617855026,18.0,5.0,128,149,Pala 2,125.6
29,28,5.0,12.0,0.933954131795238,0.8232156507110494,18.0,5.0,145,74,Pala 2,103.0
44,5,5.0,12.0,0.14418946390615306,0.7785732659579123,18.0,5.0,44,119,Pala 2,39.9
5,6,5.0,12.0,0.20440377476553617,0.4999210274112006,18.0,5.0,119,163,Pala 1,32.7
16,36,5.0,12.0,0.24626572398078572,0.21268722551237518,18.0,5.0,164,133,Pala 1,61.9
44,17,5.0,12.0,0.9330148731304205,0.6344953909655563,18.0,5.0,175,73,Pala 2,74.3
18,22,5.0,12.0,0.7557141336010847,0.15625831765764564,18.0,5.0,118,31,Pala 1,68.8
41,43,5.0,12.0,0.7896994303155147,0.19002379259265345,18.0,5.0,178,154,Pala 1,130.2
34,37,5.0,12.0,0.10475825953849804,0.6266899022253577,18.0,5.0,145,41,Pala 1,104.3
45,0,5.0,12.0,0.8363098750156717,0.9912284460886244,18.0,5.0,165,143,Pala 2,33.4
25,3,5.0,12.0,0.408193081817418,0.8910608372525463,18.0,5.0,49,96,Pala 2,35.5
4,43,5.0,12.0,0.26282302621238873,0.5931073576836771,18.0,5.0,111,40,Pala 1,31.1
28,46,5.0,12.0,0.5757500835203105,0.5385367687674237,18.0,5.0,146,34,Pala 1,95.6
36,34,5.0,12.0,0.8221829058167339,0.9983848800081085,18.0,5.0,96,74,Pala 2,117.1
19,22,5.0,12.0,0.7786521510749094,0.5473971476338937,18.0,5.0,91,146,Pala 1,76.9
48,26,5.0,12.0,0.8899974825811321,0.42011652195944393,18.0,5.0,47,163,Pala 2,94.7
20,25,5.0,12.0,0.9281321860154439,0.9095555357753414,18.0,5.0,120,109,Pala 1,81.3
9,7,5.0,12.0,0.23812207142774955,0.23418429586928824,18.0,5.0,139,123,Pala 1,40.9
4,42,5.0,12.0,0.42385789416927167,0.09752599029680897,18.0,5.0,85,113,Pala 1,29.8
35,15,5.0,12.0,0.014628539205070012,0.6340900343618303,18.0,5.0,114,118,Pala 2,66.1
5,40,5.0,12.0,0.87932165926506,0.095849633768749,18.0,5.0,179,140,Pala 1,40.1
25,2,5.0,12.0,0.15457215147476755,0.37314853695296013,18.0,5.0,37,96,Pala 2,35.6
3,31,5.0,12.0,0.8614748123426943,0.42357738558172053,18.0,5.0,168,41,Pala 1,36.8
38,4,5.0,12.0,0.32938732198659637,0.5475380670492331,18.0,5.0,136,56,Pala 2,38.1
38,19,5.0,12.0,0.3681335899811382,0.9916595457479623,18.0,5.0,41,134,Pala 2,75.7
49,13,5.0,12.0,0.039132254483859374,0.22098172333318078,18.0,5.0,132,115,Pala 2,59.3
34,31,5.0,12.0,0.3268787897653196,0.375756378506912,18.0,5.0,92,146,Pala 2,104.0
0,25,5.0,12.0,0.8883636828012641,0.13224012441065802,18.0,5.0,56,159,Pala 1,25.6
23,46,5.0,12.0,0.02554740112160414,0.6076135260332347,18.0,5.0,64,166,Pala 1,70.7
35,5,5.0,12.0,0.40632747304672534,0.7276731823078335,18.0,5.0,159,60,Pala 2,41.6
5,35,5.0,12.0,0.03139962981274114,0.48207682323587886,18.0,5.0,165,142,Pala 1,34.3
40,39,5.0,12.0,0.37092342510906495,0.24583126828997104,18.0,5.0,49,134,Pala 1,117.4
45,4,5.0,12.0,0.17264064078029118,0.6208882691817477,18.0,5.0,37,44,Pala 2,37.3
43,12,5.0,12.0,0.25221839326837203,0.5391577233688495,18.0,5.0,97,126,Pala 2,53.9
30,31,5.0,12.0,0.877598373161419,0.17118572340371774,18.0,5.0,170,60,Pala 1,102.2
19,15,5.0,12.0,0.436049220621891,0.40568190050213027,18.0,5.0,115,31,Pala 2,64.1
23,0,5.0,12.0,0.2737979914019122,0.43519709163519493,18.0,5.0,55,72,Pala 2,26.8
24,12,5.0,12.0,0.5893383779505478,0.9826177537714329,18.0,5.0,110,144,Pala 2,61.5
35,10,5.0,12.0,0.14210695983258237,0.8492858321555218,18.0,5.0,149,152,Pala 2,51.9
20,7,5.0,12.0,0.2593916074208559,0.7343707882735938,18.0,5.0,47,30,Pala 2,42.7
29,24,5.0,12.0,0.5462479676028885,0.8887770255029475,18.0,5.0,98,38,Pala 2,91.5
23,39,5.0,12.0,0.23752304184806883,0.735484405828715,18.0,5.0,169,159,Pala 1,81.3
43,31,5.0,12.0,0.6791277374008733,0.9034018551257333,18.0,5.0,159,130,Pala 2,110.1
41,23,5.0,12.0,0.49149130225952253,0.05455311487950798,18.0,5.0,164,139,Pala 2,83.8
29,27,5.0,12.0,0.7719890702546909,0.45606620926691654,18.0,5.0,76,169,Pala 1,98.8
21,13,5.0,12.0,0.9482445357224686,0.7468983352418336,18.0,5.0,152,167,Pala 2,64.1
27,44,5.0,12.0,0.11580488934740774,0.5832957966100135,18.0,5.0,83,140,Pala 1,83.4
6,2,5.0,12.0,0.33466500998454485,0.17516616415078667,18.0,5.0,44,94,Pala 1,31.9
34,35,5.0,12.0,0.31954906287840656,0.34049208652853424,18.0,5.0,95,94,Pala 1,98.7
27,26,5.0,12.0,0.15118291933725425,0.31777437502669126,18.0,5.0,110,90,Pala 1,87.9
13,19,5.0,12.0,0.8103031373334708,0.261346913184336,18.0,5.0,65,124,Pala 1,57.1
9,46,5.0,12.0,0.75987870403879,0.3431355535139661,18.0,5.0,46,64,Pala 1,45.4
15,14,5.0,12.0,0.484425470834399,0.514853288461121,18.0,5.0,31,168,Pala 1,60.5
15,26,5.0,12.0,0.5377707777946096,0.854869024783276,18.0,5.0,62,67,Pala 1,62.5
30,44,5.0,12.0,0.05954413800249625,0.7420326623937563,18.0,5.0,122,143,Pala 1,97.1
41,40,5.0,12.0,0.5555073523270456,0.8352497040162337,18.0,5.0,153,68,Pala 2,126.6
24,27,5.0,12.0,0.7913415240196364,0.8836037445630863,18.0,5.0,163,178,Pala 1,92.1
12,24,5.0,12.0,0.5738275735838572,0.41615045609760726,18.0,5.0,129,149,Pala 1,56.3
5,41,5.0,12.0,0.2653063701204189,0.3460262840267472,18.0,5.0,117,139,Pala 1,27.4
43,43,5.0,12.0,0.6675482723343372,0.05762338168416181,18.0,5.0,40,49,Pala 1,128.9
8,45,5.0,12.0,0.36148842996524766,0.9304916218764343,18.0,5.0,34,72,Pala 1,45.9
44,32,5.0,12.0,0.5448732842857352,0.06582301793814394,18.0,5.0,59,178,Pala 2,108.2
35,45,5.0,12.0,0.48756536327892475,0.7411355153704704,18.0,5.0,167,93,Pala 1,113.3
42,13,5.0,12.0,0.3811750009651801,0.3781083044655872,18.0,5.0,120,136,Pala 2,61.4
19,7,5.0,12.0,0.7188779803941351,0.9487807744991863,18.0,5.0,120,61,Pala 2,46.5
17,47,5.0,12.0,0.8838761119858818,0.419602020934129,18.0,5.0,151,65,Pala 1,72.5
42,13,5.0,12.0,0.005212518476924943,0.8166083513547164,18.0,5.0,147,134,Pala 2,61.2
20,0,5.0,12.0,0.9336165192303673,0.2826548321636766,18.0,5.0,90,98,Pala 2,28.6
3,15,5.0,12.0,0.511515136083225,0.29908871724384667,18.0,5.0,131,138,Pala 1,28.5
49,17,5.0,12.0,0.7007318803632652,0.5955194098784342,18.0,5.0,55,161,Pala 2,73.4
32,6,5.0,12.0,0.8556245661758771,0.9979826337074738,18.0,5.0,138,36,Pala 2,46.9
26,14,5.0,12.0,0.46710369231426996,0.5175724179791963,18.0,5.0,141,113,Pala 2,65.3
6,23,5.0,12.0,0.8349740733648903,0.9363086363932905,18.0,5.0,68,178,Pala 1,48.1
5,48,5.0,12.0,0.17761981945520222,0.7862498282487278,18.0,5.0,32,176,Pala 1,32.3
14,12,5.0,12.0,0.15916753447981447,0.7958643141772349,18.0,5.0,67,63,Pala 1,56.6
17,8,5.0,12.0,0.6574713688561535,0.4359599891287641,18.0,5.0,71,45,Pala 2,49.9
31,14,5.0,12.0,0.8701430055517372,0.38654225017280064,18.0,5.0,77,67,Pala 2,64.3
10,34,5.0,12.0,0.8924261775360394,0.19192180809081538,18.0,5.0,42,144,Pala 1,49.8
19,23,5.0,12.0,0.6437404583772466,0.9639412669836536,18.0,5.0,118,110,Pala 1,76.1
23,32,5.0,12.0,0.5254892302093175,0.95939361244382,18.0,5.0,117,148,Pala 1,83.0
14,15,5.0,12.0,0.3313930876965162,0.7470677343101828,18.0,5.0,85,161,Pala 1,58.5
47,7,5.0,12.0,0.9800004155993314,0.2962524498526695,18.0,5.0,92,85,Pala 2,41.9
6,28,5.0,12.0,0.3196956866662505,0.24517954034228218,18.0,5.0,109,149,Pala 1,30.0
20,22,5.0,12.0,0.7441861072315932,0.9886102423869629,18.0,5.0,72,79,Pala 2,82.1
41,44,5.0,12.0,0.5319817999050007,0.0665428151081775,18.0,5.0,104,138,Pala 1,123.4
25,30,5.0,12.0,0.6085123425253467,0.843564292141309,18.0,5.0,86,146,Pala 1,90.6
43,39,5.0,12.0,0.3934805505886262,0.35545800048247467,18.0,5.0,178,135,Pala 2,126.2
13,48,5.0,12.0,0.9648231254722478,0.41886971972722054,18.0,5.0,92,111,Pala 1,63.9
36,13,5.0,12.0,0.571682326099271,0.8319776487488372,18.0,5.0,155,143,Pala 2,62.4
20,29,5.0,12.0,0.93778763045879,0.09060301600535803,18.0,5.0,154,78,Pala 1,79.1
17,38,5.0,12.0,0.007591416173914123,0.35416967852025716,18.0,5.0,30,77,Pala 1,55.8
4,26,5.0,12.0,0.572670583191121,0.952024277169573,18.0,5.0,121,163,Pala 1,37.0
2,46,5.0,12.0,0.7171868897252714,0.6990659127712564,18.0,5.0,148,155,Pala 1,30.5
22,15,5.0,12.0,0.745080171162218,0.7549391648058904,18.0,5.0,61,162,Pala 2,70.7
25,5,5.0,12.0,0.9049768817816813,0.7575053009554764,18.0,5.0,155,108,Pala 2,47.1
36,32,5.0,12.0,0.004401609003786278,0.06057008316394452,18.0,5.0,55,173,Pala 1,103.2
23,43,5.0,12.0,0.00033015925947643687,0.20320759326043114,18.0,5.0,90,141,Pala 1,73.0
48,17,5.0,12.0,0.4722634607952153,0.4912632560812118,18.0,5.0,141,174,Pala 2,71.0
18,15,5.0,12.0,0.02929370500537065,0.36815023247537515,18.0,5.0,174,149,Pala 2,60.5
24,11,5.0,12.0,0.9745325536623746,0.4109122931328535,18.0,5.0,98,130,Pala 2,58.5
20,19,5.0,12.0,0.22206517454139196,0.7814473786256726,18.0,5.0,58,136,Pala 1,73.1
11,44,5.0,12.0,0.4726647293648447,0.014679235067735275,18.0,5.0,92,108,Pala 1,45.1
40,39,5.0,12.0,0.06113763001222361,0.6604919263212388,18.0,5.0,163,37,Pala 1,118.0
32,28,5.0,12.0,0.5220484161712585,0.00011023180182245795,18.0,5.0,134,128,Pala 2,93.0
49,29,5.0,12.0,0.3799561251474085,0.0630585255762437,18.0,5.0,144,90,Pala 2,98.7
3,25,5.0,12.0,0.044660028877223756,0.408286119837624,18.0,5.0,50,129,Pala 1,21.7
41,21,5.0,12.0,0.33512426669622475,0.8409485198048214,18.0,5.0,116,56,Pala 2,83.0
6,32,5.0,12.0,0.3914360202228556,0.14499576556446048,18.0,5.0,64,148,Pala 1,31.5
21,38,5.0,12.0,0.98992149127494,0.5546214091286116,18.0,5.0,81,49,Pala 1,81.6
32,46,5.0,12.0,0.20788587191937546,0.6785052268267442,18.0,5.0,75,86,Pala 1,100.7
16,28,5.0,12.0,0.5447796153700997,0.22953288417216056,18.0,5.0,86,52,Pala 1,61.3
23,21,5.0,12.0,0.9873155491986286,0.512330255269583,18.0,5.0,71,129,Pala 2,83.6
33,44,5.0,12.0,0.7920192079401351,0.9114072831381923,18.0,5.0,106,159,Pala 1,112.3
27,12,5.0,12.0,0.9933675008820889,0.5122285253655328,18.0,5.0,127,69,Pala 2,61.9
42,8,5.0,12.0,0.9682983146601692,0.157323061787648,18.0,5.0,45,133,Pala 2,49.7
40,23,5.0,12.0,0.4895395420941543,0.6278142966875447,18.0,5.0,162,62,Pala 2,87.7
38,14,5.0,12.0,0.6963758498705658,0.592200180008514,18.0,5.0,30,58,Pala 2,63.3
21,35,5.0,12.0,0.1104431269411511,0.026954759798131223,18.0,5.0,179,62,Pala 1,70.2
48,12,5.0,12.0,0.44114882504680186,0.09059440574756661,18.0,5.0,77,129,Pala 2,57.2
16,26,5.0,12.0,0.8090185422666974,0.15678135514101077,18.0,5.0,151,174,Pala 1,65.1
33,43,5.0,12.0,0.5053353209771434,0.13628907756186992,18.0,5.0,55,103,Pala 1,106.1
5,36,5.0,12.0,0.7026990328172319,0.2594657705609331,18.0,5.0,63,94,Pala 1,37.8
45,6,5.0,12.0,0.745751329984277,0.45410532323556796,18.0,5.0,143,151,Pala 2,45.2
5,7,5.0,12.0,0.2534691412428939,0.3717162978989844,18.0,5.0,87,72,Pala 1,32.9
33,36,5.0,12.0,0.8756993729425655,0.8906498914045969,18.0,5.0,164,146,Pala 1,114.2
0,40,5.0,12.0,0.45982243090917896,0.6121094094063371,18.0,5.0,54,156,Pala 1,22.5
9,13,5.0,12.0,0.21018510362154375,0.8761443499618431,18.0,5.0,169,129,Pala 1,45.1
20,11,5.0,12.0,0.8654158817884438,0.5270393249175989,18.0,5.0,56,120,Pala 2,57.7
4,35,5.0,12.0,0.41781880610625366,0.08987047068933995,18.0,5.0,115,72,Pala 1,27.2
1,39,5.0,12.0,0.7503124383797197,0.4632874490664348,18.0,5.0,147,75,Pala 1,30.3
21,16,5.0,12.0,0.5480330722215929,0.8220325468423649,18.0,5.0,110,54,Pala 2,66.9
47,39,5.0,12.0,0.38187175223450043,0.1941037671671081,18.0,5.0,104,127,Pala 2,127.8
1,28,5.0,12.0,0.8098764150385693,0.09121427875264976,18.0,5.0,122,122,Pala 1,25.4
9,26,5.0,12.0,0.584469931644613,0.3294347383382601,18.0,5.0,63,128,Pala 1,41.7
33,0,5.0,12.0,0.3905621024270317,0.3888978306401396,18.0,5.0,144,134,Pala 2,29.4
15,33,5.0,12.0,0.10959787033512702,0.3062576764059044,18.0,5.0,142,103,Pala 1,53.6
47,3,5.0,12.0,0.8954453137667079,0.135240785624556,18.0,5.0,141,146,Pala 2,38.0
38,23,5.0,12.0,0.035469585341666554,0.2508398597217145,18.0,5.0,89,67,Pala 2,83.2
21,20,5.0,12.0,0.8631873483680562,0.6822824046021103,18.0,5.0,55,30,Pala 2,78.7
11,32,5.0,12.0,0.35996152488315547,0.38592851629316394,18.0,5.0,155,83,Pala 1,47.9
23,6,5.0,12.0,0.6393387635014058,0.6325494446185558,18.0,5.0,74,125,Pala 2,45.7
46,0,5.0,12.0,0.9221997238356853,0.5363037799187325,18.0,5.0,61,51,Pala 2,29.1
39,40,5.0,12.0,0.1517066155038984,0.549052939857669,18.0,5.0,100,48,Pala 1,118.3
37,2,5.0,12.0,0.5669504756388102,0.24854955794779598,18.0,5.0,52,63,Pala 2,32.7
9,43,5.0,12.0,0.764432862370192,0.5215430327681816,18.0,5.0,92,73,Pala 1,52.1
34,14,5.0,12.0,0.7575838327190574,0.023594713863201777,18.0,5.0,99,146,Pala 2,65.6
48,30,5.0,12.0,0.525631914599504,0.4317437423249262,18.0,5.0,83,138,Pala 2,107.2
31,15,5.0,12.0,0.6247394599064581,0.5726228231899151,18.0,5.0,56,96,Pala 2,65.7
6,9,5.0,12.0,0.7575269941328445,0.1819956213541093,18.0,5.0,122,143,Pala 1,38.1
20,28,5.0,12.0,0.8410276377574117,0.2565585062489514,18.0,5.0,108,51,Pala 1,75.6
19,5,5.0,12.0,0.7618130968758637,0.2195310198156194,18.0,5.0,65,58,Pala 2,39.3
25,28,5.0,12.0,0.35400494318124265,0.07055795526542419,18.0,5.0,162,171,Pala 1,79.2
3,16,5.0,12.0,0.9967264010577331,0.34785732114009005,18.0,5.0,61,91,Pala 1,37.7
45,21,5.0,12.0,0.4345026937193044,0.9789657664519394,18.0,5.0,178,44,Pala 2,81.2
21,23,5.0,12.0,0.02446470275893342,0.3538804064636101,18.0,5.0,46,171,Pala 1,66.4
14,16,5.0,12.0,0.36261695158546203,0.46053662183697563,18.0,5.0,51,144,Pala 1,55.1
39,20,5.0,12.0,0.12778295457384325,0.6530872509563752,18.0,5.0,70,179,Pala 2,80.3
20,49,5.0,12.0,0.121442615728375,0.6484977511691071,18.0,5.0,88,126,Pala 1,66.2
14,10,5.0,12.0,0.28153504010689434,0.9498949800186242,18.0,5.0,104,116,Pala 2,56.0
21,6,5.0,12.0,0.05337549417726084,0.8575641403991252,18.0,5.0,151,154,Pala 2,45.8
27,41,5.0,12.0,0.6885121884095631,0.7939506871051523,18.0,5.0,39,149,Pala 1,91.9
13,38,5.0,12.0,0.07398888420190508,0.9516272257783106,18.0,5.0,116,36,Pala 1,51.2
26,4,5.0,12.0,0.20328955543595617,0.2307653854831716,18.0,5.0,34,113,Pala 2,35.0
40,43,5.0,12.0,0.09289971449411938,0.6170541946217926,18.0,5.0,84,36,Pala 1,123.6
39,47,5.0,12.0,0.06316773090303107,0.8871967667221563,18.0,5.0,55,46,Pala 1,113.6
27,20,5.0,12.0,0.26775166553954166,0.6241381582781018,18.0,5.0,33,61,Pala 2,78.0
25,17,5.0,12.0,0.57189896766037,0.9774204746068695,18.0,5.0,136,154,Pala 2,77.2
48,34,5.0,12.0,0.9646855564468417,0.10035271390637901,18.0,5.0,56,108,Pala 2,116.8
1,19,5.0,12.0,0.8755566543496063,0.4393305027932003,18.0,5.0,155,91,Pala 1,33.3
24,14,5.0,12.0,0.8759339254453248,0.9773629079086362,18.0,5.0,32,87,Pala 2,67.8
2,4,5.0,12.0,0.1760670360376576,0.3795680285699258,18.0,5.0,79,140,Pala 1,22.3
7,12,5.0,12.0,0.2649071934978201,0.7395563750993044,18.0,5.0,154,160,Pala 1,41.8
43,11,5.0,12.0,0.0763933167953057,0.03040290107864918,18.0,5.0,55,118,Pala 2,55.8
32,20,5.0,12.0,0.778468339915185,0.6948371146303131,18.0,5.0,175,109,Pala 2,83.6
41,36,5.0,12.0,0.06981630148556195,0.9346267325275784,18.0,5.0,164,147,Pala 2,119.7
34,5,5.0,12.0,0.5566956708208533,0.3827062851900027,18.0,5.0,146,30,Pala 2,43.9
5,6,5.0,12.0,0.24787557232395074,0.021299837926929466,18.0,5.0,74,139,Pala 1,26.7
38,25,5.0,12.0,0.24344563402874475,0.02790980439548385,18.0,5.0,170,96,Pala 2,88.4
22,41,5.0,12.0,0.9907250552476051,0.892023305711089,18.0,5.0,35,177,Pala 1,87.7
24,47,5.0,12.0,0.7567798069785374,0.7225161070962618,18.0,5.0,82,91,Pala 1,89.0
49,7,5.0,12.0,0.8369393582910502,0.10668638422657983,18.0,5.0,33,85,Pala 2,45.5
42,8,5.0,12.0,0.5719826853440126,0.05459027705119657,18.0,5.0,89,85,Pala 2,49.6
18,26,5.0,12.0,0.8710142873937492,0.8048253636154794,18.0,5.0,101,107,Pala 1,77.7
4,3,5.0,12.0,0.6454905391663529,0.809860632805359,18.0,5.0,104,108,Pala 2,34.9
10,20,5.0,12.0,0.9461737047963453,0.120521839792049,18.0,5.0,95,125,Pala 1,51.6
11,30,5.0,12.0,0.2813385860456368,0.30152040388863677,18.0,5.0,51,175,Pala 1,46.6
9,20,5.0,12.0,0.595319545782895,0.7800260645738896,18.0,5.0,169,77,Pala 1,48.4
7,39,5.0,12.0,0.6901313479368921,0.5254120709540063,18.0,5.0,80,67,Pala 1,43.2
23,24,5.0,12.0,0.39293730502780666,0.9565848607252994,18.0,5.0,174,51,Pala 1,86.4
27,38,5.0,12.0,0.8797079824040532,0.48106264534600496,18.0,5.0,122,102,Pala 1,99.2
40,14,5.0,12.0,0.9798031631041544,0.6769579375655126,18.0,5.0,78,158,Pala 2,66.5
35,34,5.0,12.0,0.4937694913726616,0.5097833657415842,18.0,5.0,45,154,Pala 1,110.1
36,48,5.0,12.0,0.39064065480433907,0.9429654956850457,18.0,5.0,73,153,Pala 1,114.6
20,42,5.0,12.0,0.47193792855645866,0.39865909206760886,18.0,5.0,136,104,Pala 1,71.1
7,40,5.0,12.0,0.8527367457319316,0.22979645517860003,18.0,5.0,179,163,Pala 1,48.0
8,36,5.0,12.0,0.6454684255181676,0.32663386028099317,18.0,5.0,123,85,Pala 1,41.1
46,41,5.0,12.0,0.04477237251809507,0.8527752041652292,18.0,5.0,37,149,Pala 2,130.9
14,46,5.0,12.0,0.5421699104457148,0.4979385635121334,18.0,5.0,139,41,Pala 1,55.6
47,27,5.0,12.0,0.017300122740969814,0.354252303502239,18.0,5.0,47,68,Pala 2,96.8
